0,159.73,104.65,191.31,141.83,99.867,102.64,120.14,1.3168,46.018,1.385,25.624,28.519,13.483,20.503,50.119,1.4972,15.368,1.5278,1.5725,1.6855,104.04,7.1395,1.6401,0.89708,2.1617,110.54,3.8529,0,0,0,28.46,0,0,0,2.0682,0.87377,10.404,30.91,2.3036,12.331,0.096652,2.2654,16.366,0,2.6139,6.4144,12.761,3.035,1.0774,0,9.65,31.177,2.5639,6.3935,2.0412,3.5895,13.16,29.329,0,2.7294,2.6775,1.0423,2.8825,0,56.328,3.5667,12.125,21.36,2.6036,3.0359,1.874,15.882,0,5.6178,13.092,25.906,23.284,4.0557,3.5634,16.65,3.3736,6.9283,32.29,37.314,40.478,8.9156,2.3813,0,3.7079,3.4568,1.6326,2.1598,3.0763,9.5907,1.4697,1.4613,15.411,9.464,13.239,3.4578,3.0554,7.1283,3.3885,4.964,2.7308,4.1857,4.8568,1.623,2.4664,3.507,4.6167,0,4.2089,4.8444,5.1046
159.73,0,46.064,0.4977,55.804,2.6006,44.835,137.63,0.54117,103.55,0.59145,53.864,57.44,39.42,40.528,78.522,1.4426,44.785,0.68909,0.65373,0.66499,30.456,11.609,3.3414,1.8623,2.1325,20.049,1.633,8.4291,0,0,5.1223,0,0,0,0.93783,1.281,39.865,0,2.2246,11.449,30.136,1.0258,41.752,0,1.1152,34.323,10.398,2.9293,1.9098,0,17.533,53.961,1.1902,20.941,1.0639,2.9633,12.237,27.453,0,2.2286,3.2805,0.82871,1.3456,0,48.809,7.2747,7.2747,50.959,2.7924,1.9245,3.0193,17.915,0,4.0263,11.071,23.89,51.029,3.974,2.1889,13.076,1.7109,11.717,37.229,26.729,36.073,38.266,1.2338,0,2.6369,3.3798,1.3693,2.9963,1.5388,8.1104,3.7947,3.6495,15.462,3.9842,13.287,1.6729,3.0306,7.4371,1.8242,4.0331,3.834,13.69,3.3048,3.4962,3.1765,1.7096,4.395,0,4.0917,2.997,12.376
104.65,46.064,0,0.49167,46.432,0.47857,54.355,108.31,12.572,53.245,0.58462,33.604,29.841,17.292,1.4879,142.3,1.5035,73.512,0.68151,0.64506,0.66017,9.2202,11.8,3.1221,1.7371,67.155,0.697,1.62,0,0,0,4.824,0,0,0,0.927,1.2653,22.055,0,2.3349,11.896,0.12403,1.0111,36.766,0,1.104,31.662,9.5424,2.6409,2.0586,0,16.51,65.067,1.1785,8.0039,1.0179,2.9226,10.67,29.015,0,2.2922,3.3711,0.77731,1.3301,0,46.013,6.8629,6.8629,46.373,1.4499,1.9201,2.7909,19.799,0,4.2047,10.32,21.648,46.191,7.4922,2.1402,12.321,1.7056,11.193,36.624,26.139,34.236,37.458,1.2311,0,2.58,3.5358,1.2892,2.9852,1.521,7.9339,3.3228,3.2941,15.943,4.2823,13.513,1.6535,3.022,7.1818,1.806,3.8135,3.733,11.759,3.636,3.3383,2.9824,1.6962,4.143,0,4.2684,3.0257,10.49
191.31,0.4977,0.49167,0,0.51555,36.609,0.52734,0.96064,0.53453,93.511,0.5842,21.691,28.396,11.724,42.436,1.212,0.63781,1.2873,0.68067,0.64567,3.1145,0.70389,9.7913,86.42,107.73,1.5497,0.69887,1.6133,0,0,0,75.841,0,0,3.714,0.92634,0.79284,6.3913,30.966,1.7535,9.5254,0.042632,1.0131,13.863,0,1.1017,5.7643,10.252,2.2754,1.5299,0,24.432,44.556,2.031,7.8351,2.144,2.3949,11.846,21.852,0,1.6832,2.7302,1.0049,2.2995,26.142,39.079,7.348,7.6489,44.586,2.0956,2.8014,4.0442,17.493,0,3.2412,12.548,20.652,41.77,2.6996,1.8621,15.64,1.6906,10.487,38.907,46.498,38.728,41.179,1.2193,2.6557,2.6028,2.5115,1.9888,2.9608,1.52,7.3722,3.288,3.698,17.199,3.2409,10.025,2.7762,4.8469,6.8664,1.9388,3.406,3.4174,13.611,3.2978,4.6298,2.8451,1.689,5.1962,0,3.0564,2.935,13.047
141.83,55.804,46.432,0.51555,0,0.50127,46.03,113.37,0.51875,82.055,0.56659,65.812,67.008,36.289,21.169,81.218,1.3821,35.572,0.65944,0.62827,0.68347,30.053,11.238,3.1142,1.7391,2.0396,15.325,1.5538,0,0,0,4.7846,0,0,0,1.8852,1.2279,29.158,0,2.1097,10.737,0.12036,0.98803,78.115,0,1.0654,14.003,9.6752,2.7117,1.8591,0,16.391,52.261,1.1365,8.0671,1.0007,2.79,11.325,26.104,0,2.1075,3.1639,0.76744,1.2891,0,28.128,6.8203,6.8203,47.979,2.5336,1.8106,2.8065,18.101,0,3.8188,9.8215,22.045,48.217,33.96,2.1378,12.111,1.6122,7.7374,37.289,26.102,36.86,37.289,1.1606,0,2.5718,3.1641,1.2745,2.8256,1.4741,7.9135,3.521,3.3865,15.589,4.3097,13.334,1.6026,2.8533,7.3553,1.8627,3.9887,3.7249,12.517,3.5239,3.3288,2.996,1.6264,4.1696,0,3.8221,2.9711,11.391
99.867,2.6006,0.47857,36.609,0.50127,0,0.51275,0.98982,0.51936,126.14,0.56803,63.75,72.772,46.797,56.01,1.2479,1.1774,1.3173,0.66261,0.62547,29.773,0.69411,9.8071,93.21,104.56,1.5874,0.67436,14.879,0,38.225,0,6.0995,0,0,0,0.9007,18.404,6.6184,0,1.7633,9.6242,0.041022,0.97897,13.975,0,1.0746,5.8469,20.043,2.3566,1.559,0,20.778,45.405,2.0513,7.9965,50.519,2.8999,12.505,22.231,40.011,1.7037,2.6752,11.763,2.3201,0,42.471,7.9504,8.429,48.179,2.115,2.792,6.7057,17.507,0,3.2432,12.252,19.794,43.588,2.8056,2.0372,15.033,1.6738,11.534,41.416,50.372,40.429,35.959,1.2092,0,22.177,2.552,1.6419,2.9264,1.4779,7.3761,3.4637,4.0981,17.288,2.508,9.8879,2.7895,4.7016,7.1682,1.8451,3.5275,3.6493,14.975,3.2676,4.5025,2.7906,1.6552,4.9915,0,3.1042,2.691,14.061
102.64,44.835,54.355,0.52734,46.03,0.51275,0,95.432,9.1732,52.931,0.55391,53.119,48.72,28.874,1.3928,103.85,1.3929,43.835,0.64469,0.61421,0.66818,15.412,11.194,2.9215,1.6312,30.81,0.6671,1.519,0,0,0,4.5108,0,0,0,1.8987,1.2004,18.318,0,2.1209,10.707,0.11767,0.96592,71.868,0,1.0415,5.7161,8.9777,2.5058,1.8885,0,15.451,58.575,1.1111,7.7263,0.97826,2.7275,10.411,26.502,0,2.1513,3.1682,0.71962,1.2603,0,27.499,6.4375,6.4375,44.194,1.341,1.7701,2.614,16.881,0,3.8339,9.5286,22.507,44.21,54.267,2.09,11.492,1.5762,7.2594,36.454,25.518,36.454,36.454,1.1346,0,2.5142,3.1487,1.2008,2.7624,1.4412,7.7365,3.2307,3.1358,14.542,3.9711,13.289,1.5667,2.7895,6.385,1.8722,4.4657,3.6415,12.496,3.0925,3.1133,2.8172,1.59,3.9562,0,3.796,3.2863,11.238
120.14,137.63,108.31,0.96064,113.37,0.98982,95.432,0,102.86,95.053,59.122,24.624,27.345,1.3139,47.336,37.839,67.642,34.361,1.531,19.017,1.3045,37.881,6.3703,2.7167,1.5124,9.0598,22.278,3.0197,0,0,0,2.4168,0,0,0,48.623,1.1379,29.956,0,67.188,21.628,78.746,1.9404,11.218,0,2.7046,26.929,6.5991,2.5281,1.8097,0,8.4996,35.065,2.2702,5.9569,1.6272,2.7523,10.595,28.906,0,1.5134,2.548,0.75737,2.5214,0,41.933,3.6004,8.5572,54.323,2.219,2.5403,1.8819,6.4453,0,5.5588,9.6884,22.617,53.824,1.3362,3.2504,12.131,3.808,7.2821,54.173,44.017,54.173,53.119,6.0675,0,3.7237,0.85127,1.147,3.4188,2.9143,9.6506,2.6884,2.7642,6.2128,7.1982,9.5992,3.073,4.4473,5.3259,3.4229,1.8916,4.6564,13.697,4.0009,2.9221,2.5692,3.7668,2.9962,0,0.94152,3.0703,14.039
1.3168,0.54117,12.572,0.53453,0.51875,0.51936,9.1732,102.86,0,2.0597,39.669,1.0917,1.0949,1.1841,1.1838,91.326,101.33,42.912,21.699,22.978,0.6504,0.6515,35.865,2.5122,1.4003,15.479,0.65222,1.4969,0,0,0,3.9673,0,0,0,45.427,1.0593,4.7528,0,2.4512,11.467,0.10689,0.94503,12.117,0,2.7172,5.1804,7.5093,2.0356,2.0063,0,13.606,68.591,3.3618,6.1599,0.97077,2.417,8.3621,30.495,0,1.8025,3.1059,0.62763,1.2369,0,26.688,7.1465,6.1752,35.756,1.3287,1.7562,2.2104,13.384,0,4.069,8.2048,18.158,35.18,2.844,2.0282,10.452,1.5623,6.25,32.441,24.765,34.77,31.024,28.328,0,2.2459,3.0024,1.0584,3.118,1.1947,7.5123,2.5992,2.6029,12.654,4.1689,12.153,4.6131,2.7665,5.3963,1.2801,3.5004,2.93,10.239,2.9626,2.6769,2.4634,1.5671,3.5423,0,3.5974,3.0355,9.3148
46.018,103.55,53.245,93.511,82.055,126.14,52.931,95.053,2.0597,0,1.08,15.755,18.535,3.9717,28.678,23.566,1.1776,9.4545,1.1737,1.217,1.4741,41.508,6.757,2.6768,1.5348,1.7048,40.853,3.1722,0,0,0,2.2404,0,0,0,1.5886,1.1258,8.6952,0,1.7911,8.8133,0.089877,1.6984,13.679,0,1.9733,5.361,14.608,62.187,0.78127,0,8.0608,23.35,1.8958,4.7786,1.5032,3.2786,58.073,20.842,19.893,1.9003,2.0096,62.028,2.1426,0,49.553,3.6158,8.8221,18.227,1.9391,2.2588,2.048,12.011,0,4.6197,11.716,20.58,20.99,3.0508,3.391,13.185,2.4098,6.0446,25.521,15.885,29.953,44.956,1.6832,0,3.4427,2.7405,1.2214,2.8635,2.2954,7.2991,1.4071,1.3865,11.477,8.25,12.278,2.5627,2.2896,4.8864,2.5369,3.4918,2.2876,3.2582,3.6004,2.9056,2.6937,2.5628,3.4872,0,3.2691,4.302,11.104
1.385,0.59145,0.58462,0.5842,0.56659,0.56803,0.55391,59.122,39.669,1.08,0,0.96679,0.9677,1.051,1.0354,51.045,105.27,11.894,28.724,15.563,0.60315,0.59467,73.553,2.1991,1.2271,1.681,0.60217,1.3712,0,0,0,3.4775,0,0,0,48.616,0.63393,4.421,0,2.0792,10.314,0.09261,0.87191,10.43,0,2.3471,4.5058,6.5175,1.772,1.8758,0,11.916,60.036,1.0029,5.4071,0.88305,2.1179,7.2596,24.482,0,1.7917,3.2192,0.54573,1.1376,0,24.822,6.2772,5.4675,30.938,1.2105,1.5978,1.9208,11.564,0,4.7092,7.1607,15.688,30.378,2.4281,1.8865,9.1508,1.4228,5.453,28.14,23.034,29.996,26.968,2.1942,0,2.4334,2.5238,0.92487,2.7155,1.3009,6.9835,2.243,2.2536,10.952,3.8032,10.267,1.4142,2.4708,4.6421,1.3251,3.0443,2.5136,8.8555,2.5445,2.3274,2.1536,1.4353,3.0107,0,3.0159,2.6185,8.0639
25.624,53.864,33.604,21.691,65.812,63.75,53.119,24.624,1.0917,15.755,0.96679,0,38.868,34.315,0.52252,14.03,1.1333,1.2459,1.1586,1.1971,103.76,71.543,5.8396,2.9085,1.644,1.5554,65.16,42.57,23.206,0,0,2.1805,19.638,0,0,1.5148,1.0774,8.321,0,1.6494,8.8769,0.078685,1.7782,13.09,0,1.8992,5.1304,11.424,2.0661,0.84232,0,8.4582,24.457,1.9644,5.2884,1.7345,2.9259,8.6313,19.838,0,2.1138,2.0076,0.77085,2.214,0,47.764,4.774,7.5178,24.452,2.0268,2.385,1.7259,13.255,0,4.2164,13.412,18.587,40.842,2.9101,26.675,11.879,2.3877,4.5338,14.675,24.16,42.692,16.43,1.714,0,3.5957,2.3638,1.2341,3.4239,2.2769,6.7704,1.2902,1.3521,12.952,9.0761,10.622,2.6151,2.6882,5.7802,2.4896,3.7847,2.4817,13.17,2.3556,3.2387,2.3556,2.5195,3.0712,0,2.8532,4.0671,14.123
28.519,57.44,29.841,28.396,67.008,72.772,48.72,27.345,1.0949,18.535,0.9677,38.868,0,29.944,0.51355,13.943,1.0986,1.2247,1.121,1.1581,87.074,54.709,5.7274,2.7959,1.579,1.5197,86.948,25.885,9.3459,0,0,2.144,5.6741,0,0,1.4663,1.0586,8.1763,0,1.6025,8.6535,0.077204,1.699,12.862,0,1.832,5.0411,11.225,2.0641,0.82924,0,8.2998,24.07,1.8828,5.0511,1.6657,2.8705,8.2453,20.862,0,2.0334,1.9297,0.77329,2.119,0,46.583,4.7001,7.3777,25.632,1.9353,2.2739,1.6926,12.54,0,4.0936,13.179,21.486,42.103,2.8617,53.245,11.802,2.3255,4.4466,10.721,18.963,43.708,16.149,1.6671,0,3.5331,2.3108,1.1969,3.2873,2.1923,6.5706,1.2674,1.329,12.221,9.0684,10.587,2.5062,2.6461,5.5566,2.3964,3.6943,2.443,12.225,4.1066,3.1013,2.3102,2.4364,3.0611,0,2.7893,4.3474,12.778
13.483,39.42,17.292,11.724,36.289,46.797,28.874,1.3139,1.1841,3.9717,1.051,34.315,29.944,0,0.50935,1.1619,1.0922,1.1729,1.1201,1.1596,64.643,100.42,5.8443,2.9561,1.6794,1.4623,31.906,84.355,57.057,17.243,9.8098,4.4399,54.184,7.7453,0,1.4539,9.3517,8.1275,0,1.5706,8.3706,0.073095,1.7496,12.786,28.636,1.8171,5.011,10.778,1.9378,0.80262,0,8.4156,23.407,1.9161,5.4173,1.7586,1.9335,7.6223,19.222,0,2.0467,1.947,0.70031,2.168,0,47.036,4.5457,7.2765,38.601,1.9966,2.3579,1.7293,13.493,0,3.0261,12.655,18.096,38.109,2.6668,3.3725,10.638,2.2476,4.5396,15.32,23.005,38.689,15.998,1.6133,0,3.2584,2.2216,1.2162,3.4291,2.2058,6.4495,1.2663,1.3165,13.143,8.2824,11.564,2.5533,2.5654,5.8508,2.3954,3.4507,2.3653,12.28,2.3584,3.3079,2.3584,2.3554,2.8416,0,2.6721,4.3215,12.479
20.503,40.528,1.4879,42.436,21.169,56.01,1.3928,47.336,1.1838,28.678,1.0354,0.52252,0.51355,0.50935,0,1.1209,1.0338,1.2188,1.0118,1.04,1.1819,1.2839,5.774,2.262,1.2749,1.4265,1.3558,2.6064,0,0,0,2.0567,0,0,0,1.3688,0.66923,7.9292,0,1.5243,8.0609,0.084222,1.4268,12.403,0,1.6758,4.8888,10.886,25.736,0.77308,0,7.2927,22.603,1.6053,3.9962,1.3269,2.7051,9.3343,18.423,0,1.7165,1.6986,1.4313,1.8024,0,38.896,3.1567,7.7154,23.429,1.6257,1.8904,1.7098,9.9771,0,3.8351,9.4202,16.732,23.023,2.4547,3.0542,12.047,2.1269,6.0006,31.418,38.132,31.578,46.767,1.5245,0,3.4264,2.31,1.0078,1.7892,1.9489,6.2475,1.2395,1.2833,9.6645,6.613,8.5472,2.1588,2.3484,4.3607,2.1381,2.9636,4.0198,5.3157,3.2707,2.4557,2.3305,2.212,3.0286,0,2.7872,4.216,12.06
50.119,78.522,142.3,1.212,81.218,1.2479,103.85,37.839,91.326,23.566,51.045,14.03,13.943,1.1619,1.1209,0,53.916,24.382,1.2595,33.843,1.0607,16.276,5.9543,2.0991,1.1861,18.958,1.3398,2.3419,0,0,0,1.9897,0,0,0,19.855,0.95052,33.976,0,28.076,10.29,0.098058,1.6045,29.066,0,7.3729,25.031,6.1989,1.8231,1.2772,0,7.1266,27.975,1.8099,5.1509,1.1901,2.0832,7.6523,23.359,0,1.0718,2.0633,0.53949,2.017,0,34.918,3.1631,6.1516,38.999,1.8101,2.4508,1.771,5.797,0,4.6758,7.5368,16.768,38.831,6.0316,2.6874,8.6401,2.8068,5.4734,43.664,35.974,45.568,40.339,48.606,0,2.8974,1.1433,0.56635,2.5141,2.3094,7.4407,2.1474,2.1427,5.703,5.414,7.3301,2.4393,3.3225,4.1979,2.8092,3.5576,3.6441,10.145,3.4249,2.236,2.1134,2.9695,2.228,0,1.3738,2.8495,9.9616
1.4972,1.4426,1.5035,0.63781,1.3821,1.1774,1.3929,67.642,101.33,1.1776,105.27,1.1333,1.0986,1.0922,1.0338,53.916,0,62.08,39.808,45.483,0.91857,1.0234,38.946,1.913,1.0718,1.5328,1.038,2.0719,0,0,0,3.0834,0,0,0,16.585,0.7931,4.0912,0,17.042,10.594,0.0832,1.6397,5.2341,0,0.85456,4.1316,5.7874,0.84937,1.6061,0,10.521,42.225,1.9091,4.6878,0.79154,2.4758,6.5499,22.447,0,1.5196,1.3468,0.47944,2.1155,0,31.203,4.3826,4.3826,33.408,1.8587,2.4242,2.2624,10.004,0,1.7124,7.8515,8.2604,32.709,2.1618,2.279,7.9796,19.854,6.1193,34.594,30.702,38.011,32.501,0.89776,0,1.5129,2.5102,0.80609,2.3462,2.4916,5.867,1.9094,1.9345,9.6397,5.0647,6.3409,2.5786,2.9399,3.9418,3.5539,2.3472,2.2171,8.6698,2.1484,2.0202,2.5059,3.2599,1.9836,0,3.0219,3.2594,8.7691
15.368,44.785,73.512,1.2873,35.572,1.3173,43.835,34.361,42.912,9.4545,11.894,1.2459,1.2247,1.1729,1.2188,24.382,62.08,0,1.1274,4.6872,0.93917,1.1154,5.2584,1.9328,1.0763,12.347,1.1927,2.1232,0,0,0,1.917,0,0,0,20.559,0.83433,40.23,0,42.859,10.388,0.09337,1.4002,10.676,0,2.0252,27.387,5.4532,1.6977,1.3592,0,6.7757,31.013,1.6188,4.3871,1.1476,1.9204,7.0581,20.896,0,1.2496,1.8122,0.51905,1.7947,0,30.392,2.9088,6.0366,37.093,1.5847,2.0857,1.5554,5.2443,0,4.4523,6.7183,15.301,36.65,2.5013,2.3433,8.5383,2.8864,5.0033,38.762,31.129,43.026,36.017,1.9293,0,2.614,0.99873,0.80329,2.4066,2.0508,7.5524,1.8826,1.9189,5.114,4.9235,6.8577,2.1674,2.9304,3.7151,2.4183,2.8745,3.4989,9.164,2.9278,2.0223,1.9241,2.6386,2.0599,0,1.1097,2.5247,9.57
1.5278,0.68909,0.68151,0.68067,0.65944,0.66261,0.64469,1.531,21.699,1.1737,28.724,1.1586,1.121,1.1201,1.0118,1.2595,39.808,1.1274,0,3.1241,0.52148,0.98005,58.29,1.7454,0.97548,1.2673,0.91501,1.1622,0,0,0,2.7583,0,0,0,1.6406,0.50286,3.8395,0,1.5422,7.9273,0.072123,0.74778,8.0183,0,1.7617,3.5476,5.0887,1.3945,1.578,0,9.4325,46.842,0.85304,4.3237,0.73946,1.6765,5.6859,18.584,0,1.5063,2.6094,0.42659,0.97063,0,21.557,4.9784,4.4052,24.002,1.0165,1.3385,1.5047,9.0058,0,3.5748,5.6288,12.121,23.488,1.8429,1.8124,6.9094,1.194,4.2841,21.898,20.004,23.134,21.071,1.594,0,1.9102,1.8773,0.73023,2.1312,1.0118,6.4419,1.7393,1.7557,8.0137,3.2013,7.6252,1.2067,1.9126,3.5793,3.2315,2.3794,1.925,6.8619,1.9597,1.823,1.6957,3.043,2.2614,0,2.2305,2.018,6.2582
1.5725,0.65373,0.64506,0.64567,0.62827,0.62547,0.61421,19.017,22.978,1.217,15.563,1.1971,1.1581,1.1596,1.04,33.843,45.483,4.6872,3.1241,0,0.48717,0.52032,9.3794,1.8507,1.021,8.6382,0.97824,1.1798,0,0,0,2.8691,0,0,0,1.6099,0.76005,3.5066,0,1.6477,8.4903,0.080943,16.274,9.3183,0,49.336,3.727,5.3555,1.439,35.458,0,9.6917,53.161,30.161,4.4255,0.78445,1.7134,5.902,37.935,0,14.896,2.6117,0.4595,15.815,0,27.314,4.0217,4.0217,25.563,2.2247,2.6572,2.0399,10.018,0,3.201,5.8112,13.419,25.213,2.1033,1.4965,7.2315,1.2579,4.4219,23.138,18.29,25.101,21.978,1.7753,0,2.0731,2.0743,0.7468,2.3371,2.3195,5.5537,1.8527,1.8499,9.4444,3.3363,8.415,2.9916,2.9144,3.9542,1.3484,2.5443,2.0799,7.2441,2.1342,1.8928,2.3056,1.2356,2.3679,0,2.4702,2.1686,6.5678
1.6855,0.66499,0.66017,3.1145,0.68347,29.773,0.66818,1.3045,0.6504,1.4741,0.60315,103.76,87.074,64.643,1.1819,1.0607,0.91857,0.93917,0.52148,0.48717,0,0.91271,5.3581,38.915,42.134,1.0201,0.99184,16.618,0,37.104,0,3.8136,0,1.5695,0,1.0571,30.843,4.0277,0,1.1274,6.3252,0.07249,0.74195,7.5549,0,1.3006,3.2273,5.5638,1.3073,0.86627,0,12.284,27.913,1.2437,5.5722,20.652,2.1642,8.3068,16.07,0,1.0284,1.6981,0.64451,1.4265,0,15.316,7.4285,5.248,31.618,1.3387,1.9488,16.686,11.251,0,1.9483,7.6411,13.598,29.127,1.7989,21.21,9.7081,1.3423,6.7406,31.428,39.022,26.835,34.275,0.86455,0,2.8589,1.5497,0.98901,2.5593,1.5067,4.1729,2.3036,2.6694,10.343,3.8893,7.0751,1.7006,2.9014,4.9564,1.093,2.5617,2.1302,9.1477,2.1128,2.9724,2.4174,1.3787,2.4708,0,1.942,1.5767,8.2974
104.04,30.456,9.2202,0.70389,30.053,0.69411,15.412,37.881,0.6515,41.508,0.59467,71.543,54.709,100.42,1.2839,16.276,1.0234,1.1154,0.98005,0.52032,0.91271,0,6.7504,2.288,1.2206,1.2309,20.761,2.5675,48.712,0,8.8592,2.9702,18.428,7.0592,0,1.1698,0.70916,3.5696,0,1.3162,5.5989,0.075132,1.3965,17.72,24.465,0.78003,3.9443,5.6591,2.0037,1.3824,0,9.9897,43.891,1.6427,4.1415,0.89856,1.4976,8.3639,13.891,0,1.1767,1.435,0.43811,1.8018,0,24.187,4.1722,4.195,31.468,1.5854,1.7469,1.7898,9.9355,0,2.1795,8.9538,15.566,32.482,2.4018,1.7,6.3578,0.93877,4.8192,27.15,23.225,31.315,24.469,0.63867,0,1.7497,1.8127,0.76012,2.7707,1.8492,4.9259,2.1747,2.2523,9.544,6.3623,9.0947,2.1188,2.9198,5.2331,1.7518,2.617,2.7513,8.577,2.3398,2.259,2.0669,1.1247,2.5789,0,2.168,1.8245,7.5585
7.1395,11.609,11.8,9.7913,11.238,9.8071,11.194,6.3703,35.865,6.757,73.553,5.8396,5.7274,5.8443,5.774,5.9543,38.946,5.2584,58.29,9.3794,5.3581,6.7504,0,1.4742,0.83037,0.91114,0.77671,2.1422,0,0,0,3.1074,0,0,0,13.569,0.42952,4.0087,0,1.3767,6.5362,0.029911,0.81697,4.5612,0,1.468,1.3496,4.3955,1.0642,1.0056,0,10.317,33.945,1.1007,1.7892,0.58734,1.5077,4.4256,19.434,0,1.3246,2.4265,0.33182,1.1849,0,20.101,4.113,3.28,20.463,0.97263,0.89057,1.3049,9.2177,0,3.1318,4.7867,9.7109,20.029,1.5856,1.286,4.0641,2.1617,3.9307,18.617,19.727,19.721,17.92,0.72258,0,1.1906,1.5316,0.77431,1.375,8.1296,5.772,1.4468,1.4687,8.3214,4.6101,4.7771,1.473,1.5966,3.8275,2.8264,1.1984,1.6404,5.8263,1.7246,1.5367,1.4385,2.0541,1.4995,0,1.9329,1.7277,5.31
1.6401,3.3414,3.1221,86.42,3.1142,93.21,2.9215,2.7167,2.5122,2.6768,2.1991,2.9085,2.7959,2.9561,2.262,2.0991,1.913,1.9328,1.7454,1.8507,38.915,2.288,1.4742,0,19.537,0.83503,0.82048,21.709,0,32.961,0,2.9093,0,0,0,0.86038,16.947,4.5285,0,0.93278,4.6958,0.04042,1.0193,7.0983,0,1.0146,2.6664,4.1821,1.2115,0.52984,0,7.0101,15.985,1.0855,4.9531,27.597,1.2653,4.3204,11.704,0,1.1063,1.1204,0.3727,1.2407,9.8097,16.223,2.9748,5.182,22.103,1.1146,1.3048,13.301,9.6255,0,1.9214,4.1142,11.166,20.913,1.3793,1.5741,7.2065,1.2496,5.9689,21.351,24.555,19.911,21.349,0.73819,0,1.5166,1.2905,0.44933,1.9654,1.3125,3.7583,2.0085,2.4509,8.7634,4.9704,5.6149,1.4774,1.9701,4.2579,1.3552,1.6559,2.1989,4.2025,2.4938,1.09,1.5716,1.3668,1.6883,0,1.5153,1.795,4.4675
